"","Group_Name","BMSYCap","MSYCap","Type","MSYProp","BMSYProp"
"52","Anchovy-silverside-killifish",10841.0007,0.0288332655055556,"Average",4.24709022864398e-08,0.000163922652507926
"53","Cephalopod",1589692.71,347.540474722222,"Average",0.000511921119016727,0.0240371394585108
"54","Detritus",22309779.3,0,"Average",0,0.337337696115306
"55","Infauna",7615190.3,0,"Average",0,0.115146399107661
"56","Inshore coastal piscivores",2163.06437,473.726762029482,"Average",0.000697791341627574,3.27068744747693e-05
"57","Mobile epifauna",1427495.13,7898.45546944444,"Average",0.0116342885405032,0.0215846114788782
"58","Offshore dolphins",16309.1403,0,"Average",0,0.000246604313760436
"59","Phytoplankton",10393066.2,0,"Average",0,0.157149605127732
"60","Reef invertebrate feeders",434.60357,70.4688696721332,"Average",0.000103799428389558,6.57147545279783e-06
"61","Reef omnivores",987.09208,5.32135094981824,"Average",7.83825807652755e-06,1.49254442925334e-05
"62","Sardine-herring-scad",43470.804,72.3280141341767,"Average",0.000106537916084218,0.000657305510397408
"63","Sea trout",23757.315,10256.3318625262,"Average",0.015107399759029,0.000359225333438668
"64","Sessile epifauna",1496144.32,3739.99792777778,"Average",0.00550895237695265,0.0226226297973643
"65","Shallow-water grouper",3668.2269,707.222003599101,"Average",0.00104172580118926,5.54658651990426e-05
"66","Spanish Mackerel",28.03745772,6.53802616571155,"Average",9.63039966377098e-06,4.23943745252339e-07
"67","Zooplankton",5343931.9,0,"Average",0,0.0808035638139679
